20
1239
0 20
129.234 23.7011 9
126.318 23.0255 10
124.108 22.7967 11
121.843 22.5484 12
119.383 22.5946 13
116.901 22.5375 14
114.812 22.3148 15
112.767 22.1303 16
111.01 21.998 17
109.922 21.5348 18
109.038 21.3094 19
0 20
152 24 0
151.06 24.7723 1
149.96 25.1007 2
148.342 25.4059 3
146.393 25.4979 4
144.305 25.6919 5
141.912 25.2829 6
139.293 24.911 7
136.3 24.3021 8
133.196 23.658 9
130.274 22.9827 10
128.078 22.7729 11
125.814 22.5214 12
123.356 22.5649 13
120.875 22.5017 14
118.795 22.2821 15
116.751 22.1012 16
114.984 21.9728 17
113.891 21.5167 18
113.005 21.298 19
0 20
156 24 0
155.058 24.7746 1
153.958 25.0873 2
152.338 25.3877 3
150.387 25.4758 4
148.298 25.6608 5
145.894 25.2462 6
143.27 24.8756 7
140.277 24.271 8
137.171 23.6201 9
134.246 22.9472 10
132.054 22.7458 11
129.792 22.4891 12
127.335 22.5323 13
124.851 22.466 14
122.778 22.2526 15
120.734 22.0757 16
118.957 21.9528 17
117.86 21.4983 18
116.972 21.2922 19
0 20
160 24 0
159.056 24.7777 1
157.959 25.085 2
156.339 25.3828 3
154.386 25.4688 4
152.297 25.6416 5
149.887 25.222 6
147.263 24.8509 7
144.271 24.2506 8
141.164 23.5991 9
138.233 22.9286 10
136.043 22.7288 11
133.785 22.4646 12
131.328 22.5077 13
128.842 22.4403 14
126.769 22.2339 15
124.725 22.0563 16
122.94 21.9412 17
121.833 21.4888 18
120.938 21.2976 19
0 20
164 24 0
163.055 24.7795 1
161.963 25.0761 2
160.344 25.3726 3
158.391 25.4575 4
156.303 25.6257 5
153.89 25.2055 6
151.267 24.8349 7
148.275 24.2411 8
145.166 23.5893 9
142.227 22.9191 10
140.041 22.7285 11
137.79 22.4614 12
135.331 22.5055 13
132.847 22.4373 14
130.775 22.2357 15
128.731 22.057 16
126.937 21.9441 17
125.821 21.4926 18
124.918 21.3042 19
0 8
12 28 0
11.3361 28.5767 1
10.4553 28.8418 2
9.36686 29.0071 3
7.61014 29.0834 4
5.6752 29.1786 5
3.6121 29.0513 6
1.28742 28.8403 7
0 9
16 28 0
15.3299 28.5785 1
14.4382 28.8442 2
13.3399 29.0135 3
11.5793 29.0922 4
9.63988 29.1888 5
7.57097 29.0537 6
5.23676 28.8259 7
2.36577 28.0163 8
0 11
20 28 0
19.3244 28.5788 1
18.4243 28.8463 2
17.317 29.0249 3
15.5508 29.1056 4
13.6093 29.2027 5
11.5349 29.0594 6
9.18602 28.8202 7
6.31772 28.0147 8
3.32179 27.4335 9
0.653726 26.7507 10
0 20
36 28 0
35.3128 28.5737 1
34.3867 28.9238 2
33.2361 29.1525 3
31.4378 29.2443 4
29.4834 29.3512 5
27.3599 29.1517 6
24.9568 28.8752 7
22.0908 28.0744 8
19.1028 27.4576 9
16.3938 26.7726 10
14.32 26.673 11
12.2493 26.5668 12
10.0802 26.5795 13
7.95153 26.5547 14
6.01813 26.4774 15
4.35024 26.3453 16
3.08952 26.2024 17
2.44066 25.742 18
1.99187 25.4518 19
0 20
40 28 0
39.315 28.5757 1
38.3894 28.9981 2
37.2241 29.253 3
35.4319 29.3531 4
33.4729 29.4695 5
31.3424 29.2563 6
28.9092 28.9636 7
26.0398 28.1637 8
23.0507 27.5465 9
20.3342 26.8562 10
18.2535 26.752 11
16.1816 26.6446 12
13.9965 26.6616 13
11.8558 26.6329 14
9.92237 26.5528 15
8.24894 26.4184 16
6.9689 26.2691 17
6.2848 25.8098 18
5.80792 25.5166 19
0 20
44 28 0
43.3162 28.5762 1
42.393 29.026 2
41.2259 29.2934 3
39.4389 29.4014 4
37.4754 29.5259 5
35.3413 29.3003 6
32.8821 28.997 7
30.0071 28.1921 8
27.0183 27.5881 9
24.2927 26.8923 10
22.207 26.7842 11
20.1343 26.6765 12
17.9319 26.6987 13
15.7801 26.6688 14
13.846 26.5864 15
12.1228 26.4425 16
10.8181 26.2874 17
10.102 25.8281 18
9.61002 25.5295 19
0 20
52 28 0
51.3256 28.5793 1
50.4137 29.0475 2
49.2483 29.3944 3
47.4847 29.5339 4
45.5163 29.6717 5
43.3656 29.381 6
40.8762 29.0627 7
37.9991 28.2517 8
35.0064 27.6609 9
32.265 26.9566 10
30.1654 26.8391 11
28.0882 26.7309 12
25.8498 26.7634 13
23.6647 26.732 14
21.7272 26.646 15
19.9579 26.4907 16
18.6174 26.3138 17
17.8511 25.8547 18
17.3208 25.536 19
0 20
56 28 0
55.3421 28.5874 1
54.4393 29.0651 2
53.2804 29.4281 3
51.5249 29.586 4
49.5579 29.7381 5
47.4046 29.4312 6
44.9057 29.1086 7
42.0294 28.2918 8
39.0323 27.7019 9
36.2871 26.9974 10
34.1801 26.8763 11
32.1 26.7689 12
29.8493 26.8089 13
27.6441 26.7809 14
25.7036 26.6931 15
23.8879 26.5401 16
22.536 26.3504 17
21.749 25.894 18
21.206 25.5651 19
0 20
60 28 0
59.3659 28.5979 1
58.4695 29.0849 2
57.3141 29.4582 3
55.5656 29.6327 4
53.5996 29.7908 5
51.4439 29.4704 6
48.9369 29.1432 7
46.0631 28.3258 8
43.0576 27.7357 9
40.3102 27.0306 10
38.1974 26.906 11
36.1141 26.8006 12
33.8497 26.8486 13
31.6239 26.8269 14
29.6798 26.7371 15
27.8495 26.5862 16
26.4887 26.3893 17
25.6885 25.9317 18
25.132 25.589 19
0 20
64 28 0
63.4173 28.6124 1
62.5301 29.1099 2
61.3831 29.4965 3
59.6578 29.7079 4
57.6919 29.8721 5
55.5357 29.5398 6
53.0137 29.1938 7
50.144 28.3838 8
47.1374 27.7927 9
44.3891 27.0819 10
42.2683 26.9535 11
40.1811 26.8506 12
37.9023 26.9077 13
35.6522 26.8976 14
33.7039 26.8063 15
31.8662 26.6562 16
30.4975 26.4522 17
29.6843 25.989 18
29.1135 25.6352 19
1 5
72 28 0
73.4205 29.2252 1
74.7747 31.9844 2
76.257 35.8657 3
77.5626 39.446 4
1 20
76 28 0
77.373 29.1856 1
78.8697 32.0415 2
80.3573 35.9317 3
81.7309 39.5619 4
82.6921 41.5101 5
82.6451 40.1755 6
81.6065 36.754 7
79.9555 32.3955 8
77.6967 28.5414 9
75.159 26.469 10
72.9029 26.1789 11
70.1295 27.129 12
66.6461 29.2468 13
62.6469 31.08 14
58.9904 31.0592 15
55.5121 30.3979 16
53.4135 28.898 17
52.2465 26.9913 18
51.6425 25.2672 19
1 20
92 28 0
94.3736 28.6179 1
97.4945 30.2272 2
100.655 32.7822 3
103.667 35.2968 4
105.595 36.6431 5
105.964 35.0879 6
105.159 31.2963 7
103.579 26.4978 8
101.422 22.513 9
98.8895 19.7218 10
96.4772 19.1668 11
93.3963 20.1369 12
89.6514 22.2884 13
85.4265 23.8064 14
81.5599 23.4929 15
78.0703 22.6219 16
75.894 21.0413 17
74.6695 18.8004 18
73.9758 16.6396 19
1 20
96 28 0
98.3717 28.6047 1
101.388 30.1165 2
104.486 32.4787 3
107.527 34.7863 4
109.436 36.0928 5
109.794 34.517 6
109 30.7368 7
107.402 25.9644 8
105.244 21.9156 9
102.72 19.1041 10
100.302 18.558 11
97.2288 19.3669 12
93.5239 21.4936 13
89.3579 23.0403 14
85.5273 22.4418 15
82.1991 21.6717 16
80.0055 19.9982 17
78.8311 17.7632 18
78.0027 15.4949 19
1 19
104 28 0
106.359 28.5862 1
109.11 29.9552 2
111.771 31.707 3
114.421 33.7865 4
116.001 34.9993 5
116.096 33.4041 6
115.228 29.9528 7
113.55 25.3468 8
111.288 21.3893 9
108.778 18.698 10
106.375 18.1605 11
103.452 18.5004 12
99.9159 20.5742 13
96.0875 22.0644 14
92.2327 21.3929 15
88.9173 20.5376 16
86.7365 18.8116 17
85.6588 16.618 18
0 6
132 28 0
131.151 28.7298 1
130.088 29.0922 2
128.52 29.4293 3
126.638 29.5809 4
124.618 29.8292 5
0 10
140 28 0
139.094 28.7554 1
138.012 29.1036 2
136.404 29.4159 3
134.481 29.5278 4
132.415 29.7364 5
130.055 29.3334 6
127.455 28.9431 7
124.474 28.2825 8
121.454 27.5312 9
0 20
144 28 0
143.072 28.7676 1
141.983 29.1075 2
140.369 29.4145 3
138.434 29.5167 4
136.363 29.7126 5
133.99 29.3049 6
131.385 28.918 7
128.4 28.2653 8
125.312 27.6033 9
122.399 26.9166 10
120.212 26.6357 11
117.943 26.3889 12
115.476 26.4416 13
112.98 26.3832 14
110.855 26.1419 15
108.805 25.9502 16
107.049 25.7932 17
105.963 25.3041 18
105.081 25.0652 19
0 20
148 28 0
147.065 28.7734 1
145.972 29.1074 2
144.355 29.4112 3
142.41 29.5052 4
140.338 29.6924 5
137.956 29.279 6
135.347 28.8943 7
132.36 28.2515 8
129.26 27.5918 9
126.341 26.9083 10
124.146 26.6723 11
121.88 26.42 12
119.419 26.4652 13
116.933 26.399 14
114.845 26.1729 15
112.796 25.982 16
111.028 25.8363 17
109.939 25.3532 18
109.057 25.1199 19
0 20
152 28 0
151.061 28.7759 1
149.965 29.1038 2
148.346 29.405 3
146.397 29.4946 4
144.318 29.6794 5
141.927 29.262 6
139.311 28.8812 7
136.322 28.2504 8
133.218 27.5915 9
130.294 26.9104 10
128.103 26.6925 11
125.839 26.4357 12
123.38 26.4785 13
120.895 26.4092 14
118.812 26.1855 15
116.765 25.9955 16
114.987 25.8569 17
113.894 25.3827 18
113.008 25.1574 19
0 20
156 28 0
155.059 28.7793 1
153.963 29.0955 2
152.343 29.392 3
150.391 29.478 4
148.309 29.6519 5
145.907 29.2307 6
143.287 28.8528 7
140.297 28.2319 8
137.191 27.5716 9
134.263 26.8936 10
132.074 26.6826 11
129.811 26.4208 12
127.353 26.4625 13
124.867 26.391 14
122.789 26.1685 15
120.742 25.9791 16
118.958 25.8461 17
117.859 25.3767 18
116.97 25.1555 19
0 20
160 28 0
159.057 28.7805 1
157.965 29.0865 2
156.345 29.3814 3
154.392 29.4653 4
152.313 29.6264 5
149.902 29.2031 6
147.28 28.8267 7
144.291 28.2198 8
141.185 27.561 9
138.253 26.8845 10
136.063 26.6764 11
133.804 26.4084 12
131.347 26.4499 13
128.859 26.3763 14
126.782 26.1531 15
124.734 25.9623 16
122.945 25.8361 17
121.837 25.3685 18
120.943 25.1503 19
0 20
164 28 0
163.056 28.7805 1
161.97 29.0719 2
160.35 29.3648 3
158.398 29.4478 4
156.32 29.6017 5
153.907 29.1779 6
151.284 28.8 7
148.296 28.1985 8
145.187 27.536 9
142.251 26.8615 10
140.062 26.6551 11
137.806 26.3818 12
135.348 26.4246 13
132.86 26.351 14
130.783 26.1279 15
128.734 25.9368 16
126.937 25.8153 17
125.819 25.3524 18
124.918 25.1346 19
0 20
168 28 0
167.057 28.78 1
165.972 29.0659 2
164.354 29.3589 3
162.402 29.4406 4
160.327 29.5958 5
157.911 29.1708 6
155.287 28.7899 7
152.3 28.1875 8
149.189 27.5232 9
146.247 26.85 10
144.062 26.6513 11
141.809 26.3728 12
139.348 26.418 13
136.862 26.3457 14
134.788 26.1258 15
132.738 25.9334 16
130.938 25.8145 17
129.812 25.3547 18
128.903 25.1381 19
0 8
12 32 0
11.3382 32.587 1
10.4601 32.8583 2
9.35894 33.0195 3
7.60163 33.0924 4
5.66538 33.1855 5
3.60054 33.0505 6
1.26309 32.8318 7
0 20
36 32 0
35.3222 32.5822 1
34.4041 32.924 2
33.2534 33.1548 3
31.4567 33.2442 4
29.5044 33.3484 5
27.3783 33.132 6
24.9705 32.8492 7
22.1003 32.0251 8
19.1124 31.3283 9
16.4058 30.6329 10
14.3314 30.5346 11
12.2615 30.4268 12
10.0931 30.4422 13
7.96454 30.4172 14
6.03036 30.3409 15
4.36347 30.2066 16
3.10643 30.0503 17
2.46739 29.5625 18
2.02353 29.2556 19
0 20
40 32 0
39.3234 32.5816 1
38.4025 32.9744 2
37.24 33.2266 3
35.4497 33.3245 4
33.4938 33.4353 5
31.3626 33.2115 6
28.9298 32.9108 7
26.056 32.0851 8
23.0683 31.4109 9
20.3539 30.7119 10
18.2742 30.6107 11
16.203 30.5023 12
14.0197 30.5225 13
11.8777 30.4949 14
9.94369 30.416 15
8.27195 30.2798 16
6.99655 30.1157 17
6.31307 29.6312 18
5.84067 29.3216 19
0 19
48 32 0
47.3335 32.5832 1
46.422 33.0333 2
45.2538 33.3261 3
43.4836 33.449 4
41.5199 33.5747 5
39.3837 33.3035 6
36.9031 32.9772 7
34.0256 32.1482 8
31.0302 31.5018 9
28.3013 30.7897 10
26.212 30.6817 11
24.1379 30.5733 12
21.9199 30.6052 13
19.751 30.5747 14
17.8151 30.4913 15
16.0572 30.3379 16
14.7362 30.1571 17
14.0008 29.6728 18
0 20
52 32 0
51.342 32.5864 1
50.4375 33.0468 2
49.2767 33.3812 3
47.5208 33.5222 4
45.5545 33.6579 5
43.4124 33.3549 6
40.9222 33.0215 7
38.0448 32.1904 8
35.0446 31.553 9
32.3085 30.8392 10
30.2137 30.7275 11
28.1374 30.6191 12
25.9046 30.6566 13
23.7178 30.6258 14
21.7803 30.5409 15
19.9993 30.3825 16
18.6594 30.1918 17
17.9008 29.7069 18
17.3746 29.3741 19
0 20
56 32 0
55.3827 32.6045 1
54.4891 33.0758 2
53.3378 33.4322 3
51.5923 33.5957 4
49.6275 33.7442 5
47.4817 33.427 6
44.9855 33.0894 7
42.1088 32.2542 8
39.108 31.6258 9
36.3668 30.9088 10
34.2666 30.7934 11
32.1869 30.6861 12
29.9414 30.7303 13
27.7386 30.7021 14
25.7983 30.6156 15
23.9858 30.4575 16
22.6341 30.2576 17
21.8543 29.7733 18
21.3135 29.4295 19
0 20
60 32 0
59.4121 32.6132 1
58.5239 33.0916 2
57.3771 33.463 3
55.6374 33.6415 4
53.6734 33.7988 5
51.5252 33.4655 6
49.0163 33.1181 7
46.1398 32.2821 8
43.1353 31.6575 9
40.393 30.9302 10
38.287 30.8124 11
36.2046 30.7072 12
33.9473 30.759 13
31.7209 30.7408 14
29.7771 30.6524 15
27.9504 30.495 16
26.589 30.2873 17
25.7897 29.7956 18
25.234 29.4361 19
1 20
76 32 0
78.0072 33.0868 1
80.2292 35.7758 2
82.1938 39.5719 3
83.7039 43.1247 4
84.7613 45.0746 5
84.7856 43.7136 6
83.8565 40.1856 7
82.2723 35.7435 8
80.1057 31.8159 9
77.6485 29.6425 10
75.3731 29.3217 11
72.3502 30.3524 12
68.8003 32.5199 13
64.7469 34.3683 14
60.9945 34.3722 15
57.483 33.7182 16
55.388 32.2222 17
54.2334 30.2495 18
53.6557 28.4508 19
1 20
80 32 0
82.2045 32.8811 1
84.9173 35.1951 2
87.8627 38.5029 3
90.2976 41.7108 4
91.8583 43.3968 5
92.1044 41.9381 6
91.2757 38.2812 7
89.7548 33.6144 8
87.602 29.5917 9
85.1452 27.24 10
82.7914 26.7767 11
79.7059 27.8353 12
75.9839 30.0377 13
71.8699 31.8775 14
67.9931 31.8172 15
64.3993 31.0997 16
62.2527 29.5532 17
61.0979 27.5122 18
60.5446 25.6503 19
1 20
84 32 0
86.3871 32.7086 1
89.5496 34.6285 2
93.1834 37.2421 3
96.1226 39.9003 4
98.052 41.3386 5
98.4135 39.8091 6
97.6191 36.0682 7
96.0956 31.2851 8
93.9485 27.2027 9
91.4946 24.6404 10
89.0998 24.101 11
85.9999 25.169 12
82.2317 27.364 13
78.0668 29.1594 14
74.1045 29.0249 15
70.511 28.2942 16
68.3443 26.7242 17
67.187 24.6219 18
66.6286 22.7003 19
1 20
88 32 0
90.4198 32.6539 1
93.7649 34.3111 2
97.2497 36.83 3
100.456 39.2068 4
102.411 40.573 5
102.779 39.03 6
101.991 35.2477 7
100.441 30.4438 8
98.3183 26.3542 9
95.8502 23.6071 10
93.451 23.0462 11
90.3471 24.1043 12
86.5813 26.2901 13
82.3992 27.9378 14
78.4331 27.77 15
74.8523 26.995 16
72.682 25.4233 17
71.5096 23.2596 18
70.8996 21.1624 19
1 20
92 32 0
94.4057 32.6212 1
97.7337 34.1747 2
101.211 36.5689 3
104.461 38.8305 4
106.415 40.1799 5
106.783 38.6346 6
105.995 34.8545 7
104.44 30.0572 8
102.313 25.9662 9
99.8462 23.1565 10
97.4406 22.6 11
94.327 23.5463 12
90.5685 25.7023 13
86.3996 27.327 14
82.4341 27.0344 15
78.9219 26.1494 16
76.7499 24.5732 17
75.5892 22.391 18
74.8966 20.2796 19
1 20
96 32 0
98.3873 32.5941 1
101.599 34.0205 2
104.934 36.1863 3
108.092 38.4142 4
110.003 39.7248 5
110.351 38.1832 6
109.562 34.4051 7
108.004 29.6259 8
105.871 25.532 9
103.409 22.7064 10
101.004 22.1544 11
97.896 23.0567 12
94.1632 25.18 13
90.0285 26.796 14
86.0682 26.4319 15
82.6136 25.5168 16
80.4331 23.8542 17
79.2854 21.6578 18
78.6685 19.7607 19
1 20
100 32 0
102.37 32.5816 1
105.394 33.8777 2
108.526 35.7333 3
111.497 37.8242 4
113.304 39.0858 5
113.593 37.5467 6
112.822 33.8043 7
111.269 29.0431 8
109.131 24.9505 9
106.662 22.127 10
104.261 21.5809 11
101.178 22.449 12
97.5226 24.5329 13
93.5346 26.0866 14
89.6413 25.5995 15
86.2231 24.6592 16
84.0446 22.9495 17
82.93 20.7494 18
82.3416 18.918 19
1 20
104 32 0
106.363 32.5804 1
109.198 33.843 2
112.101 35.5605 3
114.867 37.5796 4
116.355 38.7942 5
116.601 37.2862 6
115.9 33.6691 7
114.366 28.9438 8
112.229 24.8609 9
109.77 22.0495 10
107.379 21.5085 11
104.344 22.3191 12
100.745 24.3456 13
96.8956 25.8466 14
93.0428 25.3398 15
89.6325 24.3981 16
87.4581 22.6796 17
86.3876 20.4994 18
85.845 18.732 19
1 5
108 32 0
110.356 32.582 1
113.106 33.8459 2
115.782 35.473 3
118.456 37.4277 4
1 5
112 32 0
114.18 32.5686 1
116.529 33.7443 2
117.928 35.3345 3
120.508 37.2781 4
0 6
132 32 0
131.173 32.7281 1
130.117 33.0807 2
128.554 33.4051 3
126.81 33.5788 4
124.944 33.8619 5
0 8
136 32 0
135.107 32.7591 1
134.035 33.1084 2
132.452 33.4217 3
130.555 33.5396 4
128.532 33.7427 5
126.24 33.3288 6
123.784 32.8447 7
0 20
140 32 0
139.091 32.7626 1
138.012 33.1084 2
136.402 33.4102 3
134.477 33.5142 4
132.433 33.7074 5
130.079 33.2998 6
127.488 32.8931 7
124.508 32.2242 8
121.444 31.5176 9
118.735 30.5718 10
116.59 30.2435 11
114.302 30.0102 12
111.655 30.2348 13
109.049 30.2359 14
106.699 29.9059 15
104.414 29.5724 16
102.66 29.2845 17
101.578 28.7759 18
100.668 28.426 19
0 20
144 32 0
143.072 32.7726 1
141.988 33.111 2
140.374 33.4109 3
138.436 33.5027 4
136.378 33.6837 5
134.009 33.269 6
131.406 32.872 7
128.421 32.2144 8
125.33 31.536 9
122.414 30.8473 10
120.246 30.561 11
117.974 30.3093 12
115.503 30.3589 13
113.009 30.2913 14
110.829 30.0108 15
108.757 29.7981 16
106.983 29.6233 17
105.897 29.1274 18
105.01 28.8589 19
0 20
148 32 0
147.065 32.7763 1
145.976 33.1092 2
144.359 33.4069 3
142.415 33.4948 4
140.347 33.6761 5
137.968 33.2532 6
135.359 32.8608 7
132.372 32.2098 8
129.273 31.5391 9
126.353 30.8532 10
124.171 30.6133 11
121.902 30.3582 12
119.439 30.4021 13
116.95 30.3319 14
114.858 30.0961 15
112.803 29.891 16
111.022 29.7363 17
109.933 29.2458 18
109.053 28.9929 19
0 20
152 32 0
151.061 32.7797 1
149.969 33.1066 2
148.35 33.4022 3
146.401 33.4868 4
144.335 33.6565 5
141.945 33.2306 6
139.33 32.84 7
136.342 32.1966 8
133.239 31.5273 9
130.315 30.8441 10
128.13 30.6196 11
125.864 30.3589 12
123.404 30.4001 13
120.915 30.3273 14
118.83 30.0943 15
116.778 29.8924 16
114.99 29.7435 17
113.898 29.2552 18
113.014 29.0119 19
0 20
156 32 0
155.059 32.7808 1
153.966 33.1011 2
152.346 33.3948 3
150.395 33.4777 4
148.326 33.6363 5
145.925 33.2078 6
143.307 32.8189 7
140.319 32.1808 8
137.214 31.5128 9
134.286 30.8317 10
132.099 30.6107 11
129.835 30.3435 12
127.376 30.3831 13
124.887 30.3086 14
122.805 30.0773 15
120.754 29.8761 16
118.965 29.7306 17
117.868 29.2443 18
116.98 29.007 19
0 20
160 32 0
159.058 32.7808 1
157.968 33.0819 2
156.348 33.3742 3
154.396 33.4562 4
152.324 33.6085 5
149.914 33.1789 6
147.291 32.7907 7
144.304 32.1577 8
141.196 31.4908 9
138.265 30.8116 10
136.075 30.5936 11
133.811 30.3181 12
131.353 30.3576 13
128.863 30.2814 14
126.783 30.0503 15
124.73 29.8495 16
122.939 29.7129 17
121.831 29.2317 18
120.937 28.9988 19
0 20
164 32 0
163.057 32.7808 1
161.971 33.0703 2
160.352 33.3616 3
158.4 33.4426 4
156.328 33.5926 5
153.913 33.1628 6
151.289 32.7746 7
148.303 32.1553 8
145.193 31.488 9
142.258 30.8106 10
140.067 30.5959 11
137.807 30.3153 12
135.347 30.3554 13
132.857 30.2789 14
130.778 30.0478 15
128.726 29.8462 16
126.932 29.717 17
125.813 29.2426 18
124.912 29.0119 19
0 20
168 32 0
167.058 32.7802 1
165.972 33.0634 2
164.355 33.3536 3
162.403 33.4325 4
160.332 33.5829 5
157.915 33.1537 6
155.291 32.7641 7
152.306 32.1538 8
149.194 31.4853 9
146.255 30.809 10
144.064 30.5973 11
141.808 30.3127 12
139.345 30.3542 13
136.856 30.2776 14
134.778 30.0462 15
132.724 29.8445 16
130.929 29.719 17
129.802 29.2504 18
128.894 29.0193 19
0 5
4 36 0
3.37392 36.602 1
2.50957 36.8748 2
1.40884 37.0198 3
-0.349747 37.0899 4
0 7
8 36 0
7.35295 36.6015 1
6.48095 36.8762 2
5.37658 37.0273 3
3.61796 37.0978 4
1.683 37.1871 5
-0.379382 37.0466 6
0 8
12 36 0
11.3448 36.6012 1
10.467 36.8786 2
9.35719 37.0367 3
7.59851 37.1068 4
5.66186 37.1964 5
3.59465 37.0497 6
1.2478 36.8179 7
0 16
32 36 0
31.3286 36.5893 1
30.4224 36.9088 2
29.2765 37.1222 3
27.4747 37.2022 4
25.5277 37.2977 5
23.4126 37.0796 6
21.0074 36.794 7
18.1361 35.9596 8
15.1399 35.2005 9
12.4624 34.4981 10
10.3926 34.4038 11
8.32538 34.296 12
6.17423 34.3132 13
4.0532 34.2916 14
2.11876 34.2177 15
0 20
36 36 0
35.3302 36.5882 1
34.4202 36.9307 2
33.2661 37.1606 3
31.4711 37.2479 4
29.52 37.3493 5
27.3942 37.1171 6
24.969 36.8158 7
22.0966 35.981 8
19.1021 35.2279 9
16.3974 34.5243 10
14.3234 34.4266 11
12.2542 34.3177 12
10.0888 34.3368 13
7.95974 34.3126 14
6.02505 34.2369 15
4.35824 34.1004 16
3.1005 33.9312 17
2.46691 33.416 18
2.02476 33.0977 19
0 20
40 36 0
39.3333 36.5872 1
38.4238 36.9636 2
37.2618 37.2109 3
35.4736 37.3071 4
33.5191 37.4148 5
31.3861 37.1715 6
28.94 36.8532 7
26.0656 36.0171 8
23.0705 35.2703 9
20.3556 34.559 10
18.2772 34.4588 11
16.2064 34.3492 12
14.0253 34.3712 13
11.8834 34.3443 14
9.94845 34.2661 15
8.27393 34.1267 16
6.99488 33.9506 17
6.31494 33.4375 18
5.84551 33.1171 19
0 20
44 36 0
43.3375 36.5868 1
42.4286 37.0008 2
41.2638 37.2669 3
39.4833 37.3751 4
37.527 37.489 5
35.3891 37.2247 6
32.9212 36.8931 7
30.0452 36.054 8
27.0487 35.3236 9
24.328 34.6089 10
22.2458 34.5061 11
20.1732 34.3962 12
17.975 34.423 13
15.8175 34.3942 14
13.8825 34.3134 15
12.138 34.1601 16
10.8329 33.9743 17
10.1217 33.4652 18
9.63888 33.1401 19
0 20
52 36 0
51.3732 36.6001 1
50.4776 37.0527 2
49.3243 37.3856 3
47.5724 37.5305 4
45.609 37.664 5
43.4705 37.3462 6
40.9809 37.0014 7
38.1029 36.1536 8
35.0983 35.4586 9
32.3654 34.7346 10
30.2736 34.6263 11
28.1975 34.5174 12
25.9668 34.5589 13
23.7778 34.5298 14
21.8406 34.4451 15
20.0545 34.2841 16
18.7125 34.0797 17
17.9574 33.5671 18
17.4332 33.2172 19
0 20
56 36 0
55.4181 36.6192 1
54.533 37.0839 2
53.3885 37.4366 3
51.6483 37.601 4
49.6854 37.7459 5
47.5445 37.4164 6
45.0467 37.0607 7
42.1683 36.2127 8
39.1628 35.5297 9
36.425 34.7906 10
34.3288 34.679 11
32.2497 34.5713 12
30.0069 34.6175 13
27.8053 34.5913 14
25.8657 34.5049 15
24.0584 34.3405 16
22.7053 34.1256 17
21.9302 33.6111 18
21.3895 33.2502 19
0 20
60 36 0
59.4457 36.6278 1
58.5649 37.0989 2
57.4245 37.4636 3
55.6987 37.6508 4
53.7366 37.8069 5
51.5956 37.4578 6
49.0883 37.0926 7
46.2106 36.2448 8
43.2057 35.5765 9
40.4687 34.8237 10
38.3665 34.7103 11
36.2842 34.6047 12
34.0299 34.6574 13
31.8016 34.6432 14
29.859 34.5555 15
28.0372 34.3894 16
26.6747 34.1653 17
25.8762 33.6435 18
25.3214 33.2674 19
0 20
64 36 0
63.4655 36.6343 1
62.5956 37.1143 2
61.4607 37.4904 3
59.7547 37.7119 4
57.794 37.8762 5
55.6524 37.5189 6
53.1396 37.1367 7
50.2625 36.2857 8
47.256 35.6239 9
44.5179 34.8617 10
42.4104 34.747 11
40.326 34.6443 12
38.059 34.7051 13
35.7988 34.7038 14
33.8525 34.6147 15
32.018 34.4469 16
30.6468 34.2166 17
29.8316 33.66 18
29.2708 33.2703 19
1 20
76 36 0
78.1891 37.012 1
80.4559 39.6876 2
82.8034 43.4366 3
84.8278 46.7276 4
85.9526 48.6162 5
85.989 47.2361 6
85.1377 43.6319 7
83.6282 39.1589 8
81.5062 35.2036 9
79.1225 32.9661 10
76.8504 32.6411 11
73.8136 33.701 12
70.2257 35.9262 13
66.1698 37.8061 14
62.3891 37.8405 15
58.8721 37.2084 16
56.7799 35.7157 17
55.6688 33.7177 18
55.1338 31.8713 19
1 20
80 36 0
82.4173 36.8819 1
85.6824 38.9497 2
89.366 41.9053 3
92.2535 44.7239 4
94.1779 46.2617 5
94.5011 44.7969 6
93.6973 41.1286 7
92.2366 36.4491 8
90.102 32.4046 9
87.679 29.9844 10
85.3161 29.49 11
82.2132 30.5499 12
78.4495 32.7522 13
74.2864 34.6019 14
70.3269 34.5459 15
66.7283 33.8337 16
64.5711 32.2827 17
63.4315 30.2051 18
62.8855 28.3374 19
1 20
84 36 0
86.4829 36.7026 1
89.9759 38.4167 2
93.836 40.9261 3
97.1392 43.2863 4
99.1287 44.7075 5
99.4883 43.2107 6
98.7095 39.4671 7
97.2347 34.7021 8
95.121 30.6085 9
92.7109 27.9569 10
90.3354 27.4198 11
87.2211 28.4829 12
83.4512 30.6787 13
79.2732 32.5107 14
75.2985 32.4296 15
71.699 31.7087 16
69.5313 30.1419 17
68.3897 28.0172 18
67.8424 26.1269 19
1 20
88 36 0
90.4651 36.656 1
93.9425 38.2436 2
97.7426 40.5472 3
101.051 42.8039 4
103.033 44.1865 5
103.394 42.6735 6
102.616 38.9008 7
101.107 34.1101 8
98.9945 30.0104 9
96.5725 27.2283 10
94.184 26.6686 11
91.0637 27.6928 12
87.2972 29.8755 13
83.1144 31.665 14
79.1371 31.5387 15
75.5497 30.7812 16
73.38 29.2096 17
72.2322 27.0621 18
71.6604 25.1269 19
1 20
92 36 0
94.4431 36.6228 1
97.8768 38.1356 2
101.566 40.3308 3
104.845 42.5443 4
106.812 43.9097 5
107.168 42.4243 6
106.385 38.6505 7
